          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        47.6961,      0.0470121,      0.0363228,      0.0449153,      0.0347027,      0.0715585,      0.0727344,      0.0347431
        48.5028,      0.0470121,      0.0363228,      0.0434338,       0.033558,      0.0715585,      0.0726956,      0.0335957
        49.1188,      0.0477271,      0.0263484,      0.0429953,      0.0237361,      0.0715585,      0.0726841,      0.0237731
        49.8081,      0.0477271,      0.0263484,      0.0418134,      0.0230836,      0.0715585,      0.0726531,      0.0231186
        50.5708,      0.0477271,      0.0263484,      0.0405617,      0.0223926,      0.0715585,      0.0726204,      0.0224255
        51.1721,      0.0477271,      0.0263484,       0.039614,      0.0218694,      0.0715585,      0.0725956,      0.0219008
        51.7735,      0.0477271,      0.0263484,      0.0386992,      0.0213644,      0.0715585,      0.0725716,      0.0213943
        52.5361,      0.0470121,      0.0363228,      0.0370207,      0.0286031,      0.0715585,      0.0725277,      0.0286305
        53.0641,      0.0470121,      0.0363228,      0.0362876,      0.0280367,      0.0715585,      0.0725085,      0.0280631
        53.5481,      0.0470121,      0.0363228,      0.0356346,      0.0275322,      0.0715585,      0.0724914,      0.0275576
        54.0615,      0.0477271,      0.0263484,      0.0354928,      0.0195942,      0.0715585,      0.0724877,      0.0196194
        54.5308,      0.0577015,      0.0256334,      0.0421749,      0.0187358,      0.0715585,      0.0726626,      0.0187714
        55.0148,      0.0577015,      0.0256334,      0.0414361,      0.0184076,      0.0715585,      0.0726433,       0.018442
        55.7188,      0.0577015,      0.0256334,      0.0403956,      0.0179454,      0.0715585,       0.072616,       0.017978
        56.3348,      0.0577015,      0.0256334,       0.039517,      0.0175551,      0.0715585,       0.072593,      0.0175863
        57.1855,      0.0577015,      0.0256334,      0.0383501,      0.0170367,      0.0715585,      0.0725625,      0.0170661
        57.7135,      0.0577015,      0.0256334,      0.0376516,      0.0167264,      0.0715585,      0.0725442,      0.0167547
        58.5788,      0.0577015,      0.0256334,      0.0365474,      0.0162359,      0.0715585,      0.0725153,      0.0162626
        59.1801,      0.0577015,      0.0256334,      0.0358085,      0.0159076,      0.0715585,      0.0724959,      0.0159332
        60.0308,      0.0577015,      0.0256334,      0.0348008,        0.01546,      0.0715585,      0.0724696,      0.0154842
        60.5881,      0.0577015,      0.0256334,      0.0341635,      0.0151768,      0.0715585,      0.0724529,      0.0152002
        61.1455,      0.0577015,      0.0256334,      0.0335436,      0.0149014,      0.0715585,      0.0724366,      0.0149239
        61.8641,      0.0577015,      0.0256334,      0.0327688,      0.0145572,      0.0715585,      0.0724164,      0.0145787
        62.7441,      0.0676759,      0.0249184,      0.0373627,       0.013757,      0.0715585,      0.0725366,      0.0137849
        63.4481,      0.0676759,      0.0249184,      0.0365382,      0.0134534,      0.0715585,       0.072515,      0.0134801
        64.2695,      0.0676759,      0.0249184,      0.0356103,      0.0131118,      0.0715585,      0.0724907,      0.0131371
        64.8708,      0.0676759,      0.0249184,      0.0349531,      0.0128698,      0.0715585,      0.0724735,      0.0128942
        65.5161,      0.0676759,      0.0249184,       0.034268,      0.0126175,      0.0715585,      0.0724556,       0.012641
        66.0588,      0.0676759,      0.0249184,      0.0337072,      0.0124111,      0.0715585,      0.0724409,      0.0124338
        66.5135,      0.0676759,      0.0249184,       0.033248,       0.012242,      0.0715585,      0.0724289,      0.0122641
        66.9388,      0.0676759,      0.0249184,      0.0328268,      0.0120869,      0.0715585,      0.0724179,      0.0121084
        67.4668,      0.0676759,      0.0249184,       0.032315,      0.0118984,      0.0715585,      0.0724045,      0.0119193
        68.2002,      0.0676759,      0.0249184,      0.0316238,      0.0116439,      0.0715585,      0.0723864,      0.0116639
        68.7282,      0.0676759,      0.0249184,      0.0311398,      0.0114657,      0.0715585,      0.0723737,      0.0114851
        69.2855,      0.0776503,      0.0242034,      0.0351568,      0.0109583,      0.0715585,      0.0724789,       0.010983
        70.0042,      0.0676759,      0.0249184,      0.0300149,      0.0110515,      0.0715585,      0.0723443,      0.0110696
        70.8108,      0.0776503,      0.0242034,      0.0336585,      0.0104913,      0.0715585,      0.0724397,      0.0105139
        71.3095,       0.066961,      0.0348928,      0.0286205,      0.0149139,      0.0715585,      0.0723078,      0.0149303
        72.1015,      0.0769354,      0.0341778,      0.0321653,      0.0142892,      0.0715585,      0.0724006,      0.0143099
        72.6295,      0.0769354,      0.0341778,      0.0316994,      0.0140822,      0.0715585,      0.0723884,      0.0141023
        73.0548,      0.0769354,      0.0341778,      0.0313313,      0.0139187,      0.0715585,      0.0723787,      0.0139383
        73.7148,      0.0769354,      0.0341778,      0.0307728,      0.0136705,      0.0715585,      0.0723641,      0.0136895
        74.5215,      0.0769354,      0.0341778,      0.0301102,      0.0133762,      0.0715585,      0.0723468,      0.0133943
        75.3282,      0.0762204,      0.0441522,      0.0291949,      0.0169118,      0.0715585,      0.0723228,      0.0169288
        76.0175,      0.0762204,      0.0441522,      0.0286678,      0.0166064,      0.0715585,       0.072309,      0.0166229
        76.9562,      0.0762204,      0.0441522,      0.0279727,      0.0162038,      0.0715585,      0.0722908,      0.0162194
        77.7042,      0.0762204,      0.0441522,      0.0274368,      0.0158933,      0.0715585,      0.0722768,      0.0159084
        78.3642,      0.0762204,      0.0441522,      0.0269766,      0.0156267,      0.0715585,      0.0722647,      0.0156413
        79.2588,      0.0755054,      0.0541267,      0.0261236,      0.0187269,      0.0715585,      0.0722424,      0.0187406
        79.8308,      0.0755054,      0.0541267,      0.0257506,      0.0184595,      0.0715585,      0.0722326,      0.0184728
        80.2855,      0.0762204,      0.0441522,      0.0257008,      0.0148877,      0.0715585,      0.0722313,       0.014901
        81.0335,      0.0762204,      0.0441522,      0.0252286,      0.0146142,      0.0715585,       0.072219,      0.0146269
        81.8255,      0.0762204,      0.0441522,      0.0247425,      0.0143326,      0.0715585,      0.0722062,      0.0143449
        82.5442,      0.0762204,      0.0441522,      0.0243136,      0.0140841,      0.0715585,       0.072195,       0.014096
        83.1749,      0.0762204,      0.0441522,      0.0239463,      0.0138714,      0.0715585,      0.0721854,      0.0138828
        84.0842,      0.0762204,      0.0441522,      0.0234311,       0.013573,      0.0715585,      0.0721719,      0.0135839
        84.9495,      0.0762204,      0.0441522,      0.0229562,      0.0132979,      0.0715585,      0.0721595,      0.0133084
        85.7122,      0.0854798,      0.0534117,      0.0252888,      0.0158016,      0.0715585,      0.0722205,      0.0158144
        86.7829,      0.0762204,      0.0441522,      0.0219965,      0.0127419,      0.0715585,      0.0721343,      0.0127516
        87.6042,      0.0854798,      0.0534117,      0.0242083,      0.0151264,      0.0715585,      0.0721922,      0.0151382
        88.3669,      0.0762204,      0.0441522,       0.021215,      0.0122892,      0.0715585,      0.0721139,      0.0122982
        89.3349,      0.0854798,      0.0534117,      0.0232794,       0.014546,      0.0715585,      0.0721679,      0.0145569
        90.0389,      0.0854798,      0.0534117,      0.0229168,      0.0143195,      0.0715585,      0.0721584,        0.01433
        90.8015,      0.0854798,      0.0534117,      0.0225335,      0.0140799,      0.0715585,      0.0721484,      0.0140901
        91.5055,      0.0954542,      0.0526967,      0.0247771,      0.0136785,      0.0715585,      0.0722071,      0.0136908
        92.0775,      0.0940243,      0.0726455,      0.0241037,      0.0186231,      0.0715585,      0.0721895,      0.0186347
        92.9575,      0.0940243,      0.0726455,      0.0236495,      0.0182722,      0.0715585,      0.0721776,      0.0182834
        93.8522,      0.0940243,      0.0726455,      0.0232007,      0.0179255,      0.0715585,      0.0721659,      0.0179362
        94.7029,      0.0940243,      0.0726455,      0.0227858,      0.0176049,      0.0715585,       0.072155,      0.0176153
        95.6269,      0.0940243,      0.0726455,      0.0223476,      0.0172663,      0.0715585,      0.0721435,      0.0172763
        96.5509,       0.102569,      0.0918794,      0.0239141,      0.0214218,      0.0715585,      0.0721845,      0.0214332
        97.7536,       0.102569,      0.0918794,      0.0233292,      0.0208979,      0.0715585,      0.0721692,      0.0209088
        99.4549,       0.102569,      0.0918794,      0.0225379,      0.0201891,      0.0715585,      0.0721485,      0.0201992
         100.79,       0.102569,      0.0918794,      0.0219449,      0.0196579,      0.0715585,       0.072133,      0.0196675
        102.139,       0.102569,      0.0918794,       0.021369,       0.019142,      0.0715585,      0.0721179,      0.0191511
        103.474,       0.112543,      0.0911644,       0.022846,      0.0185062,      0.0715585,      0.0721566,      0.0185166
        104.574,       0.112543,      0.0911644,      0.0223679,      0.0181189,      0.0715585,      0.0721441,      0.0181289
        105.776,       0.112543,      0.0911644,      0.0218622,      0.0177092,      0.0715585,      0.0721308,      0.0177188
        107.038,       0.122518,      0.0904494,      0.0232422,      0.0171587,      0.0715585,       0.072167,      0.0171695
        107.874,       0.123233,       0.080475,      0.0230168,      0.0150308,      0.0715585,      0.0721611,      0.0150414
        108.827,       0.123948,      0.0705006,      0.0227466,      0.0129381,      0.0715585,       0.072154,      0.0129485
        109.179,       0.123948,      0.0705006,      0.0226001,      0.0128548,      0.0715585,      0.0721501,       0.012865
        109.516,       0.123948,      0.0705006,      0.0224611,      0.0127757,      0.0715585,      0.0721465,      0.0127858
        109.868,       0.123948,      0.0705006,      0.0223174,       0.012694,      0.0715585,      0.0721427,       0.012704
        110.147,       0.133922,      0.0697856,      0.0239915,      0.0125018,      0.0715585,      0.0721866,      0.0125133
        110.235,       0.133922,      0.0697856,      0.0239532,      0.0124818,      0.0715585,      0.0721856,      0.0124933
