Date:	9/24/2020
Time:	2:29 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:29:23.173  	9.908	62.25	0.1	0.04	0.14	0.05	-0.058	Normal	
20200924 14:29:23.274  	10.035	62.65	0.1	0.05	0.14	0.05	-0.058	Normal	
20200924 14:29:23.407  	10.183	63.11	0.1	0.05	0.14	0.05	-0.058	Normal	
20200924 14:29:23.506  	10.296	63.46	0.1	0.05	0.16	0.05	-0.059	Normal	
20200924 14:29:23.640  	10.459	63.96	0.1	0.05	0.17	0.06	-0.059	Normal	
20200924 14:29:23.740  	10.560	64.27	0.1	0.05	0.17	0.06	-0.059	Normal	
20200924 14:29:23.873  	10.690	64.66	0.1	0.06	0.17	0.06	-0.059	Normal	
20200924 14:29:23.973  	10.826	65.07	0.1	0.06	0.17	0.06	-0.059	Normal	
20200924 14:29:24.074  	10.974	65.52	0.1	0.06	0.17	0.06	-0.059	Normal	
20200924 14:29:24.207  	11.131	65.98	0.1	0.06	0.18	0.06	-0.059	Normal	
20200924 14:29:24.307  	11.255	66.35	0.1	0.06	0.18	0.06	-0.059	Normal	
20200924 14:29:24.406  	11.407	66.80	0.1	0.06	0.18	0.06	-0.059	Normal	
20200924 14:29:24.508  	11.593	67.34	0.1	0.06	0.18	0.06	-0.059	Normal	
20200924 14:29:24.639  	11.790	67.91	0.1	0.06	0.19	0.06	-0.059	Normal	
20200924 14:29:24.773  	11.985	68.47	0.1	0.06	0.19	0.06	-0.059	Normal	
20200924 14:29:24.873  	12.151	68.94	0.1	0.06	0.19	0.06	-0.059	Normal	
20200924 14:29:24.974  	12.354	69.52	0.1	0.06	0.19	0.06	-0.059	Normal	
20200924 14:29:25.108  	12.580	70.15	0.1	0.06	0.20	0.06	-0.059	Normal	
20200924 14:29:25.209  	12.722	70.54	0.1	0.06	0.20	0.06	-0.058	Normal	
20200924 14:29:25.340  	12.904	71.04	0.1	0.06	0.20	0.05	-0.059	Normal	
20200924 14:29:25.440  	13.043	71.43	0.1	0.06	0.21	0.05	-0.059	Normal	
20200924 14:29:25.542  	13.215	71.90	0.1	0.06	0.21	0.05	-0.058	Normal	
20200924 14:29:25.673  	13.406	72.41	0.1	0.06	0.21	0.06	-0.059	Normal	
20200924 14:29:25.806  	13.629	73.01	0.1	0.06	0.21	0.06	-0.059	Normal	
20200924 14:29:25.907  	13.827	73.54	0.1	0.06	0.22	0.06	-0.059	Normal	
20200924 14:29:26.039  	14.153	74.40	0.1	0.06	0.22	0.06	-0.059	Normal	
20200924 14:29:26.138  	14.357	74.94	0.1	0.06	0.23	0.06	-0.059	Normal	
20200924 14:29:26.240  	14.518	75.36	0.1	0.06	0.23	0.06	-0.060	Normal	
20200924 14:29:26.340  	14.724	75.89	0.1	0.06	0.23	0.06	-0.060	Normal	
20200924 14:29:26.443  	14.935	76.43	0.1	0.06	0.23	0.06	-0.059	Normal	
20200924 14:29:26.574  	15.136	76.94	0.1	0.06	0.22	0.06	-0.059	Normal	
20200924 14:29:26.675  	15.300	77.36	0.1	0.06	0.23	0.06	-0.059	Normal	
20200924 14:29:26.777  	15.493	77.85	0.1	0.06	0.24	0.06	-0.059	Normal	
20200924 14:29:26.910  	15.824	78.67	0.1	0.06	0.26	0.05	-0.058	Normal	
20200924 14:29:27.011  	16.127	79.42	0.1	0.06	0.27	0.05	-0.058	Normal	
20200924 14:29:27.111  	16.534	80.42	0.1	0.06	0.27	0.06	-0.058	Normal	
20200924 14:29:27.213  	17.030	81.62	0.1	0.06	0.27	0.06	-0.058	Normal	
20200924 14:29:27.315  	17.443	82.60	0.1	0.07	0.28	0.06	-0.058	Normal	
