Date:	9/10/2011
Time:	5:24 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
[yyyymmdd hh:mm:ss.sss]	[psf]	[mph]	[deg]	[lbf]	[lbf]	[in-lbf]	[inH2O]		
20110910 17:17:10.462  	20.689	89.96	4.2	0.83	0.14	0.61	0.064	Normal	
20110910 17:17:10.595  	20.775	90.14	4.2	0.84	0.14	0.59	0.063	Normal	
20110910 17:17:10.726  	20.878	90.37	4.2	0.85	0.14	0.61	0.063	Normal	
20110910 17:17:10.854  	20.967	90.56	4.2	0.86	0.14	0.64	0.064	Normal	
20110910 17:17:17.063  	20.718	90.02	6.0	1.22	0.18	1.11	0.064	Normal	
20110910 17:17:17.177  	20.773	90.14	6.0	1.22	0.18	1.11	0.064	Normal	
20110910 17:17:17.310  	20.850	90.31	6.0	1.22	0.18	1.12	0.064	Normal	
20110910 17:17:17.413  	20.865	90.34	6.0	1.22	0.17	1.11	0.064	Normal	
20110910 17:17:17.514  	20.882	90.38	6.0	1.22	0.16	1.11	0.064	Normal	
20110910 17:17:17.645  	20.907	90.43	6.0	1.22	0.15	1.06	0.064	Normal	
20110910 17:17:17.745  	20.905	90.43	6.0	1.21	0.14	1.06	0.064	Normal	
20110910 17:17:17.876  	20.883	90.38	6.0	1.21	0.14	1.07	0.064	Normal	
20110910 17:17:18.006  	20.836	90.28	6.0	1.21	0.16	1.06	0.064	Normal	
20110910 17:17:18.137  	20.760	90.11	6.1	1.20	0.17	1.07	0.064	Normal	
20110910 17:17:21.716  	20.773	90.14	8.0	1.54	0.16	1.45	0.064	Normal	
20110910 17:17:21.817  	20.892	90.40	8.0	1.54	0.17	1.46	0.064	Normal	
20110910 17:17:21.947  	20.936	90.49	8.0	1.54	0.18	1.46	0.064	Normal	
20110910 17:17:22.047  	20.909	90.44	8.0	1.54	0.21	1.47	0.064	Normal	
20110910 17:17:22.147  	20.872	90.36	8.0	1.54	0.22	1.47	0.064	Normal	
20110910 17:17:22.279  	20.869	90.35	8.0	1.53	0.22	1.48	0.063	Normal	
20110910 17:17:22.379  	20.841	90.29	8.0	1.52	0.21	1.48	0.063	Normal	
20110910 17:17:22.512  	20.744	90.08	8.0	1.52	0.17	1.47	0.063	Normal	
20110910 17:17:22.613  	20.709	90.00	8.3	1.53	0.16	1.47	0.063	Normal	
20110910 17:17:22.745  	20.776	90.15	8.3	1.57	0.16	1.50	0.063	Normal	
20110910 17:17:26.945  	20.878	90.37	10.0	1.87	0.18	1.75	0.064	Normal	
20110910 17:17:27.047  	20.822	90.25	10.0	1.87	0.19	1.75	0.064	Normal	
20110910 17:17:27.146  	20.783	90.16	10.0	1.87	0.19	1.81	0.064	Normal	
20110910 17:17:27.246  	20.780	90.16	10.0	1.87	0.20	1.80	0.064	Normal	
20110910 17:17:27.346  	20.767	90.13	10.0	1.87	0.22	1.83	0.064	Normal	
20110910 17:17:27.448  	20.749	90.09	10.0	1.88	0.20	1.83	0.064	Normal	
20110910 17:17:27.579  	20.727	90.04	10.0	1.88	0.19	1.83	0.064	Normal	
20110910 17:17:27.679  	20.724	90.03	10.0	1.88	0.19	1.83	0.064	Normal	
20110910 17:17:27.807  	20.669	89.92	10.0	1.88	0.18	1.81	0.064	Normal	
20110910 17:17:27.907  	20.652	89.88	10.0	1.86	0.18	1.79	0.064	Normal	
20110910 17:17:31.988  	20.997	90.62	12.0	2.27	0.20	2.21	0.065	Normal	
20110910 17:17:32.088  	20.954	90.53	12.0	2.26	0.20	2.19	0.065	Normal	
20110910 17:17:32.218  	20.814	90.23	12.0	2.25	0.20	2.18	0.066	Normal	
20110910 17:17:32.351  	20.784	90.17	12.0	2.23	0.20	2.15	0.067	Normal	
20110910 17:17:32.452  	20.751	90.09	12.0	2.23	0.20	2.14	0.067	Normal	
20110910 17:17:32.581  	20.685	89.95	12.0	2.25	0.20	2.16	0.067	Normal	
20110910 17:17:32.680  	20.642	89.86	12.0	2.26	0.20	2.20	0.066	Normal	
20110910 17:17:32.779  	20.639	89.85	12.0	2.27	0.20	2.20	0.066	Normal	
20110910 17:17:32.911  	20.693	89.97	12.0	2.26	0.20	2.17	0.065	Normal	
20110910 17:17:33.041  	20.668	89.91	12.0	2.25	0.20	2.17	0.064	Normal	
20110910 17:17:36.921  	20.887	90.39	13.9	2.58	0.25	2.53	0.064	Normal	
20110910 17:17:37.022  	20.937	90.49	13.9	2.58	0.23	2.53	0.064	Normal	
20110910 17:17:37.152  	20.973	90.57	13.9	2.58	0.22	2.46	0.065	Normal	
20110910 17:17:37.280  	20.942	90.51	13.9	2.56	0.22	2.49	0.065	Normal	
20110910 17:17:37.411  	21.003	90.64	13.9	2.58	0.23	2.51	0.065	Normal	
20110910 17:17:37.512  	21.046	90.73	13.9	2.60	0.23	2.53	0.064	Normal	
20110910 17:17:37.613  	21.063	90.77	13.9	2.62	0.23	2.59	0.064	Normal	
20110910 17:17:37.746  	21.113	90.88	13.9	2.62	0.22	2.57	0.063	Normal	
20110910 17:17:37.847  	21.202	91.07	13.9	2.63	0.22	2.59	0.063	Normal	
20110910 17:17:37.979  	21.206	91.08	13.9	2.65	0.22	2.58	0.063	Normal	
20110910 17:17:43.212  	20.699	89.98	16.1	3.00	0.25	2.90	0.065	Normal	
20110910 17:17:43.343  	20.705	89.99	16.1	3.00	0.25	2.93	0.064	Normal	
20110910 17:17:43.474  	20.740	90.07	16.1	3.00	0.25	2.96	0.064	Normal	
20110910 17:17:43.576  	20.790	90.18	16.1	3.00	0.24	2.96	0.063	Normal	
20110910 17:17:43.676  	20.854	90.32	16.1	3.00	0.23	2.96	0.063	Normal	
20110910 17:17:43.775  	20.882	90.38	16.1	2.99	0.23	2.93	0.063	Normal	
20110910 17:17:43.876  	20.820	90.24	16.1	2.98	0.21	2.93	0.063	Normal	
20110910 17:17:44.008  	20.736	90.06	16.0	2.97	0.21	2.92	0.064	Normal	
20110910 17:17:44.138  	20.660	89.89	16.0	2.96	0.23	2.91	0.064	Normal	
20110910 17:17:44.238  	20.598	89.76	16.0	2.96	0.23	2.91	0.064	Normal	
20110910 17:17:48.612  	20.643	89.86	18.0	3.32	0.27	3.16	0.065	Normal	
20110910 17:17:48.715  	20.576	89.71	18.0	3.32	0.27	3.15	0.065	Normal	
20110910 17:17:48.845  	20.527	89.61	18.0	3.31	0.27	3.14	0.065	Normal	
20110910 17:17:48.945  	20.458	89.46	18.0	3.28	0.28	3.11	0.065	Normal	
20110910 17:17:49.045  	20.466	89.47	18.0	3.28	0.29	3.12	0.065	Normal	
20110910 17:17:49.145  	20.454	89.45	18.0	3.28	0.28	3.11	0.064	Normal	
20110910 17:17:49.247  	20.462	89.46	18.0	3.28	0.28	3.11	0.064	Normal	
20110910 17:17:49.345  	20.522	89.59	18.0	3.30	0.26	3.14	0.064	Normal	
20110910 17:17:49.448  	20.567	89.69	18.0	3.33	0.26	3.14	0.064	Normal	
20110910 17:17:49.549  	20.638	89.85	18.0	3.33	0.26	3.14	0.064	Normal	
